category,age,income,education,job,creditScore,balanceDeposite,mortgage,studentLoan,loan,loanDeposit,checking,moneyMarket
4,40,3211.351813297041,2,1,93.58135830866476,21282.733232697756,9655.172250054686,0.0,10880.396007447556,8645.361673171206,646.3977490677461,94.69967842093264
2,24,1027.2379539464116,1,3,42.75082999698344,4769.9713787793435,45885.11640744032,5427.876961830539,950.6847482801244,956.0818983270074,188.96785714151366,465.7170315575093
1,20,451.8459346213803,1,3,9.011305528047043,96.16948605860223,0.0,10782.124859393898,0.0,0.0,0.0,0.0
1,20,535.0853561767929,1,3,9.887832446530835,109.02018369660925,0.0,10044.087045627992,0.0,0.0,0.0,0.0
2,23,966.7498477380027,1,1,37.52697528637443,5493.542205472307,49888.91139188772,4763.274033173845,1088.9198303815679,954.3290366474126,208.9772494432055,536.9659068686105
1,19,525.5943443327184,2,4,10.753945437666786,96.17878734281149,0.0,9137.058625696649,0.0,0.0,0.0,0.0
1,21,465.4484407151542,2,3,9.995992948793907,96.72339879148623,0.0,9733.570595787725,0.0,0.0,0.0,0.0
3,35,2104.405002998207,2,4,75.72880051077207,10367.145939041016,29564.276573276515,0.0,5353.951494449472,4219.139587893266,417.52615598515956,203.3369077307956
2,28,1080.2220500027192,3,1,37.84439610100112,5473.887683344173,52844.40315607937,5268.342141344865,1081.4167823976059,893.5330765282965,202.2491009401742,467.31355055724936
3,38,2070.9841508029353,3,1,72.14579412312106,10121.280477261136,32783.12654833929,0.0,5275.653460457236,3611.751858839119,380.22296992178224,218.97175969243318
3,39,1849.199235414525,3,4,73.81663678512231,10900.946477486414,30170.458850168932,0.0,4869.593787767569,4145.601299038633,388.35022422529795,186.06105278711397
2,26,940.487456035125,1,4,41.11379777317026,4687.331479578998,51820.2481394468,5430.933951424002,1001.5998134381326,838.2945180120373,210.85823810315094,472.46970113256197
1,23,529.1413144836235,0,1,10.780394420458446,104.22436584971675,0.0,9298.100764749786,0.0,0.0,0.0,0.0
2,26,1036.889911313748,1,1,42.64251728429911,5130.3885476360265,48204.09168422503,5100.881144896468,970.9952201883358,876.9573855769072,183.46880604551612,498.4267708767398
2,26,1003.7469497083974,1,1,42.19114978797923,4627.401379765179,45848.46388259337,5403.75265573408,1031.1740632502797,947.291214711344,216.49717622635603,452.96651150744856
3,33,2018.2002396273608,3,4,70.9012620260907,10519.985748466584,30931.497341248218,0.0,4563.66707091112,4053.4528298994537,402.67686678686084,183.61840697336828
4,56,3260.423053422065,3,2,89.88417347650832,20481.036072117728,9659.543066618153,0.0,10562.565479333289,8692.37795580391,561.9039863493357,98.32815120855744
1,22,473.915336312953,0,3,9.646293083137486,101.40994196785599,0.0,10903.831201068713,0.0,0.0,0.0,0.0
3,37,1960.9164648706271,2,1,76.23309928855565,10034.390058520032,27460.060978275447,0.0,4824.532948265958,4280.156191798384,431.8428547234971,202.5731439710532
2,24,918.3420761959399,2,4,42.452973919507244,5116.7723176938025,53967.060536757024,5478.3692059296845,1078.991865224889,920.5516989930286,192.63173167499247,483.5534445194784
4,60,2903.40528050418,2,3,82.55644419814382,21541.231563783076,9301.183443170312,0.0,10054.47204625256,8396.246730597759,604.4309188454372,103.41101540771754
2,28,1089.5041716862079,1,1,38.98558814548799,5424.775762177924,45864.02245489614,5435.631698385466,1084.4197614408702,930.0159649338266,181.55897650740047,522.0732387378494
5,76,475.01760922800236,2,3,18.849088564364852,15376.924354686791,0.0,0.0,1896.194430463478,1589.855364128266,464.34985391035445,309.74582998678557
1,18,509.3828761512939,0,3,10.354613523611459,93.81559334715477,0.0,9375.039674344609,0.0,0.0,0.0,0.0
3,33,2120.4970241670126,2,1,66.10581332946218,10245.515209798132,30478.89647999872,0.0,5250.367252685162,3995.5170717635224,436.6317073689713,188.40973246747276
4,42,3191.4272592712086,3,4,83.38624308994982,18545.903192830312,9487.145100307265,0.0,10376.81154148966,8246.750383819694,586.8907946301697,91.30130613689278
1,20,478.5345312739273,1,3,10.221006821305192,91.11799793294001,0.0,10637.80012982166,0.0,0.0,0.0,0.0
3,30,2050.712217948626,2,1,76.33460914266635,9950.717481275096,31285.77757362604,0.0,5077.29439419549,4078.147123332633,437.7473350879076,183.21780144906123
2,23,935.4627900432943,3,1,39.693193557212034,5078.580499722782,51328.01939219535,4750.712179028909,930.6938119883412,963.9932401584313,182.03967697752336,495.8733717339459
3,38,1850.3452712096764,1,1,72.11629555389484,10525.043472462472,31988.42139753014,0.0,4816.848319816198,3690.6004467172515,422.135283834314,183.12339599053885
1,21,472.36497833628243,0,3,10.199901547237124,100.39076517262947,0.0,10311.21985980152,0.0,0.0,0.0,0.0
2,30,1081.7996075519306,2,3,39.186456252314954,5383.352681666636,51554.15784976889,5155.783932054456,963.5298328270753,832.1813049630198,182.415003707228,535.811538520361
4,42,2875.898626497699,2,0,95.55011890056623,21270.07527492566,9530.278169954505,0.0,9216.828163227146,8427.255160936867,596.9528058214713,107.57122567674277
4,41,2835.2855300350548,1,3,96.34663070470116,21346.032849017814,10291.242937377572,0.0,9995.042630103391,7840.583321026963,565.3938191338093,101.72687468418314
2,27,946.2045930549135,2,4,39.57839781491049,4839.014892441355,46472.10304754244,5163.417355107231,928.2380511084358,812.5038397322985,195.3189045669962,492.69331234151736
5,63,477.9794294448939,2,3,21.047122961272095,13602.405309642763,0.0,0.0,2192.1703383428126,1526.6507994257058,515.103779368844,311.38304653095804
5,70,480.84453239986846,2,3,18.69252292846769,14938.298266462529,0.0,0.0,1801.288618741343,1473.117607465068,505.6513683277761,277.2742222878609
2,26,972.859825456939,1,0,37.86003133684066,5363.947060169843,52802.18682069161,5019.437034719422,1046.3092973922317,988.7626993834012,190.3079922108876,488.2047014604535
1,23,520.1462398312086,0,4,9.146201073592065,92.30970883298212,0.0,10351.334331371716,0.0,0.0,0.0,0.0
4,43,3205.721623153984,2,4,83.04968923176062,21160.85319688764,9227.105524467735,0.0,9620.356798972363,8021.795680007287,575.8417512660159,100.67508833542907
1,21,513.2236364139127,1,3,9.018363057772444,93.25934292190341,0.0,10561.703241368075,0.0,0.0,0.0,0.0
1,23,496.9780925523718,0,3,10.461040304909531,101.59326672257258,0.0,9307.660668525154,0.0,0.0,0.0,0.0
4,53,2787.9764865121338,1,4,85.5273782112927,20637.22633267106,10848.326568330382,0.0,9542.78246011659,8667.136866878027,632.4109662617143,105.37944850594718
1,22,455.26803785645734,1,3,9.539170539394737,102.68424643955618,0.0,10922.4453076986,0.0,0.0,0.0,0.0
5,76,460.3078637468985,0,3,18.40544603254236,16037.068664398665,0.0,0.0,2124.886758637298,1537.7606926468188,500.94217879959467,324.31734262212245
1,23,467.1232436521456,0,3,10.766664648452005,96.99854542430684,0.0,10402.313155218311,0.0,0.0,0.0,0.0
2,28,1050.5917675518867,3,0,42.05271024072443,5152.010160211,51030.43192460211,5185.4685073713745,904.8661285159706,968.248090373182,219.34026376005625,544.97705115879
1,21,521.1430388778595,2,3,9.81366159458167,90.62463528212501,0.0,9633.138594455686,0.0,0.0,0.0,0.0
2,24,997.6577805546038,1,0,37.78281895689465,4679.6211519310045,54766.69728744103,5137.922045536624,1030.1906772223488,870.8513376829534,192.3416240949852,505.0167114823832
1,22,534.8174766709127,1,2,9.76758798022355,92.59737714984703,0.0,9102.045400610665,0.0,0.0,0.0,0.0
5,65,543.3177020036211,2,3,18.196121746994557,14518.520807068702,0.0,0.0,1852.0075228909063,1609.5752002200318,492.10496684013674,274.3221809411654
3,33,2115.8587860498437,2,1,71.57853370853972,10524.3231216352,29155.443964698665,0.0,5308.2622224566185,4179.91138758486,380.1613978546462,212.84405464977127
4,45,2808.9017115275183,1,4,83.7399264304527,20225.84878329413,9187.00066670383,0.0,10774.310147332106,7278.277911751125,640.2170005580838,100.8126689766309
1,20,490.4523974315965,0,3,9.66776397825252,108.28675790323317,0.0,9594.418491109132,0.0,0.0,0.0,0.0
4,40,2767.0525556012985,2,1,98.77885577285205,21488.037475099474,10677.655887715231,0.0,9566.353946176408,7871.165184403817,565.0528565348413,91.77011120744167
4,46,3248.184974040206,2,4,94.48816989346564,18446.310186849645,10066.25733092104,0.0,9015.8516856189,8036.052394414344,546.7264642571406,108.91390942689236
4,57,2874.418254331323,3,4,84.51056099004221,18556.320068054873,9175.038292443438,0.0,10032.268759850958,8340.7468547407,550.17612297787,93.98280193288223
2,30,1037.2400811628438,2,3,41.16250660037716,5325.395862605773,46795.13310311604,5022.687445027609,1024.6941256378675,975.9814693177932,184.00432406671518,498.05428006265544
5,63,479.1493363544928,1,3,21.450642713068927,13811.632380414432,0.0,0.0,1975.4452893225307,1523.1536637123304,494.7619223371887,317.91747258276416
3,39,2183.5318513124435,2,4,74.99688615201079,9123.803266694878,32820.68514278147,0.0,5165.986843060088,4004.9422238074317,409.2886433710365,212.49391206352215
5,70,536.7655611316032,1,3,19.610447568529388,14515.432993985676,0.0,0.0,2160.2959682251694,1352.2191481936113,468.03767645217795,293.98351670296034
2,29,1063.7011013685342,2,4,43.394666790626026,4921.755622514577,50611.0618606113,5187.387008566496,935.6515498237976,902.9294483428107,206.0122316157466,535.0920687498018
1,22,539.1857061590811,1,3,10.235246404618136,103.80514992558086,0.0,10223.523874789074,0.0,0.0,0.0,0.0
1,19,516.0243355066366,0,2,10.970305218477401,108.65501504652312,0.0,9468.31948639936,0.0,0.0,0.0,0.0
2,29,916.5764341558169,1,3,36.075399378155886,5381.698010787251,48884.90663086004,4884.133047131299,978.0447393028429,923.4339385202832,213.47332070110878,490.6002412521244
3,39,1904.2551132847607,3,1,69.73349138874842,9873.764767923249,32882.04957847422,0.0,5032.2724029903275,4297.364938269234,398.08636839713506,192.70421677412568
1,18,487.4338168021351,1,3,9.169089859203876,108.77286164387195,0.0,10170.839298279789,0.0,0.0,0.0,0.0
1,20,503.33133007219595,0,3,9.16686565876783,101.10534685909687,0.0,9585.176628661553,0.0,0.0,0.0,0.0
3,40,1860.0279930981533,2,4,64.30990010012196,9777.139879519693,29656.829458808246,0.0,5337.801290650774,3771.0054297713446,381.3551667715148,207.08857263743096
1,19,454.6779654668555,1,3,9.871455422744075,101.90516184227813,0.0,10572.209268718065,0.0,0.0,0.0,0.0
2,25,932.1848657468405,2,4,43.467654575781324,5443.039636330511,45373.91713262502,4846.349378987105,976.2662668478284,870.9931197155115,209.72765146595808,540.3509982397261
1,22,486.1529365828245,0,3,9.768888657130502,97.31313119599118,0.0,10524.5195122172,0.0,0.0,0.0,0.0
4,40,3077.462726130107,2,4,83.57154633013435,18997.570117293246,10606.153832982181,0.0,9234.985792900618,7602.9407281816775,631.2168060496147,107.75826020060222
5,76,458.76707810309523,2,3,21.468467379293983,14124.169592122009,0.0,0.0,2136.225048113497,1575.2851124360755,534.995774323005,296.32813143705516
3,31,1851.6592523941563,2,0,63.3977000064923,9157.602970446555,29320.644297030398,0.0,5172.2588546467505,4279.35316422392,430.97937252204844,188.08850622716267
5,66,451.5479199869835,1,3,20.14193734889637,14726.151326478352,0.0,0.0,2115.0154575216147,1381.945694002578,487.36153465117127,272.5748019141115
1,22,520.8160470998264,1,3,9.069176013331404,98.57735809201348,0.0,9699.414902348215,0.0,0.0,0.0,0.0
1,18,497.9125833013614,1,2,9.789070666514027,90.51511659705938,0.0,9847.049848794848,0.0,0.0,0.0,0.0
4,56,2802.8240065550335,2,0,87.92284385597765,18344.248726504175,9408.655404492607,0.0,9259.946295565886,7768.668958761821,623.2427400444008,94.82012123618934
4,40,2910.976990819728,1,0,86.19645029410583,21353.513128231752,9277.547551163112,0.0,10459.683062909613,8166.3034715222975,573.5530333081794,95.88467962692795
4,46,3266.1207127163234,3,4,94.79717212662379,21470.028280200575,10100.21024373737,0.0,9477.079981696897,7842.62898613629,595.1207598623813,91.72329840814307
3,34,2092.5079198272747,2,3,63.09824293872823,10556.357316043095,28222.753290353707,0.0,4649.994295203788,4320.11639138095,373.96713205896157,206.3422310743226
5,62,462.1552101041709,1,3,20.948868613112484,14318.068833559559,0.0,0.0,2139.4479907565997,1412.9824080929257,529.640072013309,324.52184544063766
2,24,995.2614669617468,2,4,43.345015170957296,4731.3272163218835,51030.79058979057,4765.97848395359,1055.1060427013413,930.495620202955,181.8672915788369,544.3460107379148
4,45,2970.6312775751026,0,4,96.38874611745457,20906.93966931383,10921.14401419888,0.0,10110.222040247043,8028.77065749642,644.4424052738572,97.65749007591224
4,49,2954.436967279117,2,4,86.19528121571531,19364.84625431989,10899.155886832665,0.0,10432.986596014478,7630.174649286803,658.71340824881,101.23252394826733
1,21,459.3288382831279,1,3,10.651445104732971,94.48080648960801,0.0,9714.572948989939,0.0,0.0,0.0,0.0
5,80,510.1954718749511,3,3,19.100411349000204,14275.148882235051,0.0,0.0,1837.6592207304725,1542.1887556400068,488.8485188854045,303.1988180840604
1,19,527.2252637852615,1,3,10.076563080622732,91.47804743394973,0.0,9965.929279222817,0.0,0.0,0.0,0.0
2,28,961.0299991501714,1,4,42.8402496817691,4657.496842962136,46348.245767283435,5073.991742123546,996.0244005190522,976.2414664943856,198.47612692573034,488.43478685707953
2,24,996.9965299477466,1,4,43.6690999078629,5211.542785588566,51862.49477589202,4974.934200052567,1077.8261665530913,840.5725377096765,216.60130598313228,537.5487798051774
2,24,1060.4456612458323,2,3,42.2496644015163,4963.878062444539,46878.090848725755,4996.184010359485,925.8321648391808,829.5320355960006,210.11234635165218,471.8867265274327
2,25,1019.5645412076711,0,1,41.36279684007661,5474.450539524301,47223.452515374796,4772.406272662368,965.2900715270931,858.6456377402138,191.4595059392824,478.28243965211055
5,61,525.2937761512336,2,3,18.962372718590938,14538.068479425558,0.0,0.0,2138.460744373409,1566.9460879298554,517.8294526409103,299.59026578913085
1,18,472.1720201578238,0,4,10.745198588670544,91.5227913059099,0.0,10843.851204887787,0.0,0.0,0.0,0.0
4,57,2794.127225407621,0,2,82.61649561321723,18929.17886344448,10660.492482719219,0.0,9343.926630829877,7832.938373906403,588.2757451682792,108.05757496289434
3,37,1883.9087955185628,2,0,66.25793383144394,9402.252973936169,31561.22519202761,0.0,5257.853860909112,4243.057413323953,369.6000961193713,207.09887862750918
2,23,1008.2353192064597,2,1,39.74046414392915,4589.962380277981,54539.62294625659,4778.244657244533,946.2131664364285,989.6201963618057,201.72285740326305,529.5498580043879
4,44,2737.053761245593,2,0,88.92934666612068,21768.02832370506,9005.66725057871,0.0,9163.820898384776,7661.021718992066,646.0472134840531,106.94667260349043
1,18,520.6840838976511,0,3,10.644075206923002,91.47896341058093,0.0,9765.647458407824,0.0,0.0,0.0,0.0
5,65,494.0627204189773,2,3,19.23362961916741,13717.51307876161,0.0,0.0,2007.8415388491846,1455.9052464861045,537.627680151538,295.860822062362
5,72,535.1731848225356,1,3,18.907613910591564,14934.605140957494,0.0,0.0,1947.1112172118453,1409.5452272016976,548.7852678714751,301.78846724986494
4,54,3051.611522880658,2,1,83.55830196411014,19221.987431970425,10095.836895382887,0.0,9646.017444499914,8633.438623096623,562.9378618381443,104.73768769874748
5,73,485.5340729679487,1,3,19.17634138525037,13520.51794485882,0.0,0.0,1803.5449162613386,1493.8631891839036,506.0372857260598,302.882109409336
2,28,973.2348793875999,2,3,43.49938863844221,5281.124344308292,52656.222491591645,5422.51224652823,972.393755857354,933.6619204158172,190.09218843137094,459.4631902702491
4,43,2749.414856385798,0,1,88.7297209274903,21337.575227253463,10314.63966553915,0.0,9091.077904965321,8043.834643007476,597.8435694151466,98.43583703390925
2,25,937.4106961614018,0,4,36.44895391559632,4779.19964336679,47713.20483260168,5315.228290954838,990.0372659143421,878.3074468738621,186.7107345344699,496.05409122547
4,45,2701.4161000893505,1,4,93.8573703659858,20115.355899037164,10371.841256109836,0.0,9506.353202435132,8347.866160437996,548.1885272173068,101.0787511543079
5,68,548.7087933261,1,3,19.931931695458662,15868.711273341056,0.0,0.0,2121.3113288005325,1493.2901656129684,508.3668698568482,289.7812634671123
1,19,479.9602320733495,2,3,10.914270391134956,94.8307874082276,0.0,9516.636253569248,0.0,0.0,0.0,0.0
3,30,2197.9272715402235,2,4,63.359266864953746,10332.466252751856,28549.28470515624,0.0,4954.01465504392,4287.629322876544,372.26989881139144,193.34676576030037
5,66,549.0726148281984,1,3,20.52556107151672,16412.14756722647,0.0,0.0,1930.058364028754,1526.6723923501013,501.17959635355095,279.02033980032917
1,19,454.3889358053915,1,3,9.167884110586181,109.73529906748455,0.0,9104.554811855689,0.0,0.0,0.0,0.0
5,78,478.2780326127181,2,3,20.100754495302635,16487.68575983019,0.0,0.0,2187.3170986949062,1592.4956717089235,474.90455750223543,304.3633398943964
5,80,459.40675457406564,3,3,18.774036317796863,16362.514678980522,0.0,0.0,1900.7315012227195,1624.1751329180918,451.25493843044563,329.36848685110897
1,21,499.652750409851,1,3,9.828376168561622,99.71233577204531,0.0,9281.329161122796,0.0,0.0,0.0,0.0
1,19,529.6441343012273,0,3,10.139664536296516,92.71328021550678,0.0,9865.216782100544,0.0,0.0,0.0,0.0
5,73,538.6058628722906,2,3,18.93285862437777,14697.099685355182,0.0,0.0,2140.972613089871,1573.0061374682925,539.5034468760801,295.0693223463249
1,23,494.22431111642993,0,3,10.283636441314181,105.6861806596742,0.0,9868.640467322342,0.0,0.0,0.0,0.0
2,30,1082.113276446541,2,2,40.39804406874413,4927.690132900331,48064.68701095338,5267.997145264002,1019.4905285602961,827.6315036567992,206.72699631915305,450.5309199001167
2,29,933.1692504243467,2,4,40.37853753275797,4669.451819198992,50011.71355207059,4889.5614191924205,908.6667992957669,818.7714173647391,206.87340822484845,501.27080072534255
2,30,900.676942039606,1,1,36.106611622939134,4856.599088873919,50875.770708232434,4958.417784040779,906.7866789015559,912.6986647376908,198.5755345747285,466.73624819398685
3,37,1878.051505860058,2,4,70.70022504413845,10768.994260841504,29704.39501659401,0.0,4686.286194555407,3973.1276291263466,420.7981190968839,208.61005279359398
2,25,973.1800741096401,2,4,38.323851995876225,4899.249519645782,47009.022265095555,5087.22375400169,1010.3669183804295,903.8615401502348,207.9050269692044,463.4244487540357
1,21,465.73818256376927,1,1,9.782944594195659,107.0191445523372,0.0,9368.835227417352,0.0,0.0,0.0,0.0
4,44,2704.6118201321633,3,0,86.45571244376542,18816.878920073625,9376.389972630079,0.0,10763.096163086095,8703.183040282647,577.134413503588,98.7056328218949
1,21,544.6899343113075,1,3,10.696436479118692,91.60176461911688,0.0,10727.359339160843,0.0,0.0,0.0,0.0
2,30,960.003685745511,0,2,39.05810645779573,4555.432447267927,53599.62930576467,4635.263579941632,1095.8069927363047,882.0671585552764,195.91436757832813,500.3976778430645
4,56,3045.6636251015475,1,0,85.91854821467425,19468.39554932395,9267.80163028066,0.0,9590.82683404646,8257.131935852614,582.6747035344,98.9879838177272
5,73,476.6929751233299,1,3,21.601295480613445,14896.864712236455,0.0,0.0,2103.1854643378692,1532.4946215095495,539.0288009298025,328.0512309995438
1,23,504.99387652283735,0,4,9.25763612905482,98.39550681201307,0.0,10451.781351337524,0.0,0.0,0.0,0.0
3,38,2198.4357160113577,2,4,66.97174724580717,9289.294099623372,29204.512286236306,0.0,4521.5806854459715,3815.7595642486244,398.4071729139666,184.1374589480276
5,72,528.5138625122843,1,3,21.690588213253807,13755.46717387452,0.0,0.0,2187.260222913815,1649.5795888825028,475.49040304706375,310.423972465125
5,78,548.8593727556097,3,3,19.13901014355427,13660.683748197353,0.0,0.0,2040.9156349813645,1489.0357378183755,519.0343455276634,326.963080745742
2,26,911.3625275796078,2,3,36.762464696026775,5046.256184838568,52621.058708377954,5189.684954153519,938.8923498738988,827.7112695628501,209.1753717574684,474.1795427859742
5,77,505.2395971963619,2,3,20.881770529742816,14804.338863378445,0.0,0.0,1810.4109122505542,1610.7176708171178,456.361424315561,321.8597834174041
4,48,2787.1883544036414,2,4,95.58971025699074,18795.068881373434,9083.676842588664,0.0,10943.57114267431,8595.736441143068,619.5129509483646,92.39468500108327
3,39,2089.2384883641507,2,1,66.19616076060544,9664.967764409459,30812.219708539316,0.0,5437.841424150837,4125.174099255958,377.8535447742602,215.27558278144292
4,56,2864.4285596183736,2,4,89.10742786348182,20497.017663768464,10976.596805329318,0.0,9666.067386885838,8717.248632599169,597.383228263004,97.10257086200647
2,30,929.1033488109799,2,3,43.53360911918443,5036.762321536991,50501.00572941982,5047.6531015163455,1052.555521443969,922.9714352245144,205.29760059782805,542.1776837142075
5,63,478.97964642867487,2,3,19.251448863721958,13935.04391084514,0.0,0.0,2071.9672343024895,1488.2774581088174,482.79187332447617,311.413012054655
3,30,1971.1014460165582,2,2,64.96054397001625,9903.592217260242,27531.137727530157,0.0,5462.4626444987425,3871.9706332383794,430.29392079301977,204.31675255043115
4,46,2778.018647254638,1,0,96.76413477433363,20944.03183777713,10295.779856209881,0.0,9191.735446352968,7991.258542289135,555.091522688031,101.2686142774818
2,23,1053.433259375832,3,2,39.259385320783224,5453.0874368519335,45225.36383796511,5446.267328399717,1087.3823886870857,963.1245036277672,196.19593135453405,479.13445950639283
5,78,518.3369268251267,2,3,20.829497759960123,14310.09466686365,0.0,0.0,1925.6242305038913,1414.3730389776897,516.5605959271919,320.98929882628204
5,73,495.34063103664613,2,3,21.145337801446708,16397.26664590575,0.0,0.0,2141.393590091786,1569.2282699300038,451.34921911336164,311.0103119567824
3,40,2044.875596102249,3,4,71.58586851187022,10456.271662457615,28393.100611028207,0.0,5236.11272570202,3992.8110344571155,398.82272804822856,199.32796576037447
2,28,901.6861090874994,0,3,40.86262180065472,4806.337741550502,49954.50991514698,4698.779819641885,975.3628411249751,861.597717091843,185.5413126375472,534.2974853353414
1,23,525.8210816176919,0,3,10.27200448173863,96.89501411600118,0.0,10612.53098834717,0.0,0.0,0.0,0.0
5,68,528.095497137551,3,3,20.277160030703094,14494.239875934203,0.0,0.0,2049.6753307588374,1454.6035959502449,471.9831004405616,323.853078154199
5,80,469.8067384663702,0,3,18.746948978386946,14725.678919204018,0.0,0.0,2127.2674939233375,1473.4437817933647,465.8940510856554,310.19876947386064
3,39,1973.7288874090198,2,4,71.8130671443023,9421.949474454195,29455.594217879654,0.0,5268.771363040407,4275.478263494882,430.56594199166955,197.7929855114681
3,32,2153.8550845974855,2,3,69.14473116138362,10334.644549659974,29860.47719381751,0.0,5248.455325270269,3723.3302119208342,400.8023467323552,188.558703111857
3,36,2023.6765861208635,1,3,75.13357170651389,9713.921274836783,32949.59990373597,0.0,4861.260938566561,3767.5575048441324,361.50007413065134,208.5900924881443
3,37,2108.9012790239594,3,4,75.62811870246887,10087.336747230614,32257.913998674463,0.0,5325.03641292621,4316.3613180468365,434.7965923295239,188.54327410136545
1,23,474.90982746376875,2,3,9.165960264280589,96.406243786333,0.0,9584.216990826975,0.0,0.0,0.0,0.0
1,18,549.7428276366228,0,3,9.757605584714067,102.33203023938992,0.0,10870.625895157773,0.0,0.0,0.0,0.0
5,71,496.29418781413756,2,3,19.703838766190657,14471.361250845275,0.0,0.0,2181.670641698617,1536.717587239032,455.7998057835665,289.74282492986214
4,58,2744.4064025569464,3,3,86.3263556123736,21639.658121549895,10010.874518913892,0.0,9607.548457312245,8506.805590625501,570.0645484912537,98.97984367725081
3,40,1899.3376483255227,2,2,72.35997255208203,9383.067532123363,32483.936707062607,0.0,4525.266842834258,3653.083102133717,433.39769805094306,195.12680965438602
2,27,1002.9808796061566,1,3,36.2606080895326,4976.899068365421,51980.295697242465,5146.519202678648,950.2614195047652,985.704564193397,219.95440624930353,480.27264337712427
5,62,537.0925144666717,2,3,20.90196716900448,15855.162409074175,0.0,0.0,1884.3496894082057,1490.9709584829739,450.18800076889784,315.19420812040937
3,32,2152.9181753043854,2,2,71.40537006093929,10224.635680142695,32664.76564077752,0.0,4759.007498798753,4144.550145074787,389.56262682643387,207.14371980748697
2,28,946.4639009554262,1,4,40.16483694898255,5423.931304521221,46891.76959735621,5108.9384447773255,986.4496767185815,834.3767935366008,219.21858048615405,491.7549758337813
1,23,520.4468060407678,0,3,9.628277086545918,104.5990940775805,0.0,10344.958924918941,0.0,0.0,0.0,0.0
4,43,2820.144621047955,2,2,84.79315498232899,21902.75562234821,10681.857662263685,0.0,10948.34874246907,8152.261394311938,651.3241878760525,95.92808665527306
4,40,2760.711005877098,2,1,92.28404945698433,19949.719743164485,10966.698987128551,0.0,9715.249252928628,8784.088382343729,655.5048380504537,97.33234338119257
4,48,2701.536145638415,2,2,97.99117831640534,18096.793571733157,9988.6083714663,0.0,10339.234552605494,7235.393714429036,560.3557755038344,103.27205854125376
3,30,1919.494648817889,3,4,64.43570341587181,9649.801610386086,31480.24174702654,0.0,4612.393064797161,4373.729964702315,380.0898193869895,208.29764645051682
3,34,2148.9069045499514,2,4,66.78460984869223,9203.89443723813,28315.014828173116,0.0,4540.059359481676,3635.439346865965,425.67384723845237,203.22655187678228
1,18,451.0076781286257,1,1,9.967239589413033,91.28898834059845,0.0,9638.019325012636,0.0,0.0,0.0,0.0
1,22,478.14251715313344,1,3,10.542320937357353,109.78665547135044,0.0,10934.476930472381,0.0,0.0,0.0,0.0
3,32,1917.6302751449603,2,0,64.89135254772488,10107.081043772614,30055.690866346657,0.0,5165.777911592406,3727.380127177322,435.56483556117297,215.83834620138785
4,40,3141.439521731388,2,4,91.9482940001581,19487.39022615126,10706.193746123523,0.0,10292.267022653383,8280.147145480229,628.579075845746,108.53043488511777
4,59,3104.4807790032833,3,1,91.96842347126852,20556.592761774227,9677.053913071037,0.0,9328.98147954045,7429.538093321206,627.7692834324536,105.33152582529237
1,19,470.7068963791904,1,3,10.995951298212463,105.12484901114973,0.0,10194.734349356744,0.0,0.0,0.0,0.0
5,79,465.3621292390128,2,0,18.070438911198053,14729.081555756924,0.0,0.0,2023.2079461416752,1402.3962400569606,466.63456272097767,318.54429191394695
3,37,2152.415700450965,2,3,67.47897439794474,10386.27642104746,30131.16676309587,0.0,4820.828565459769,4372.044076211784,381.5097944939565,219.80455981246513
1,21,490.691741167577,1,3,9.203787168425379,105.81551595811601,0.0,10503.323182683338,0.0,0.0,0.0,0.0
1,21,479.26995437286337,0,3,10.323623022682273,107.0448121561306,0.0,10808.182506920122,0.0,0.0,0.0,0.0
2,25,987.6715642718543,1,1,43.58942194365355,5084.019470394597,48782.37476216017,4652.7877798144145,960.4622053337428,933.6626831348798,209.4005348271612,521.171293385065
2,27,962.669938353392,1,4,43.97913463005692,5132.7267900573615,48678.18370389127,4766.939147669121,1070.299913196163,950.6873599961998,182.94448018466042,450.5331494277549
1,22,535.1097624041246,0,3,10.41600651470192,92.97710786951374,0.0,9136.87244223615,0.0,0.0,0.0,0.0
4,48,2921.1825007271455,1,4,94.82549004351733,19767.15555562833,10593.113834265496,0.0,9555.721127399625,8205.735341836591,630.8410844133272,91.21987094321621
1,22,544.6729859293639,1,4,10.73499027030716,99.0547694578299,0.0,9851.772041179966,0.0,0.0,0.0,0.0
5,70,498.7721363140334,0,3,19.750962145231888,13939.085142999946,0.0,0.0,2135.447687615516,1537.4274298522168,498.43564434407324,294.5689791401084
1,22,489.6305403077247,0,3,9.613157402287323,98.17663944484357,0.0,9364.78961703068,0.0,0.0,0.0,0.0
3,39,1936.922197116588,3,4,68.22324581956894,9267.81168790384,29356.376572238987,0.0,4709.445219378103,3731.4031493257917,379.03295435554105,216.96788447529715
3,33,2178.2113743759205,3,2,76.30482104007675,10999.685845538952,30892.19590973549,0.0,5431.944423668138,3966.2888234714487,393.96963575181695,208.34945022903517
4,52,2722.566945875325,0,4,91.20989782890578,18010.522265204054,10233.8243573721,0.0,9476.391027076248,7946.020689826766,575.8084481957914,90.50948652952714
4,49,3224.6906119202736,3,2,83.84419904117254,19841.554511686183,9422.407322496385,0.0,9647.99939447304,7586.233032701683,587.6507696056026,98.39218375567636
1,18,521.6366977314118,1,3,9.621394602717254,103.48817623211356,0.0,9434.520035446929,0.0,0.0,0.0,0.0
